reading_id,shipment_id,device_id,timestamp,temp_c,battery_pct
R0027_1760078694,S0027,D007,2025-10-10T06:44:54.508608,4.76,59.2
R0027_1760080974,S0027,D007,2025-10-10T07:22:54.508608,4.74,47.3
R0027_1760084454,S0027,D007,2025-10-10T08:20:54.508608,4.76,36.6
R0027_1760088654,S0027,D007,2025-10-10T09:30:54.508608,4.75,48.1
R0027_1760091954,S0027,D007,2025-10-10T10:25:54.508608,4.62,53.1
R0027_1760094054,S0027,D007,2025-10-10T11:00:54.508608,4.7,28.4
R0027_1760095974,S0027,D007,2025-10-10T11:32:54.508608,4.61,60.2
R0027_1760101014,S0027,D007,2025-10-10T12:56:54.508608,4.68,49.3
R0027_1760104494,S0027,D007,2025-10-10T13:54:54.508608,4.7,28.7
R0027_1760108094,S0027,D007,2025-10-10T14:54:54.508608,4.66,51.3
R0027_1760110614,S0027,D007,2025-10-10T15:36:54.508608,4.71,28.8
R0027_1760113194,S0027,D007,2025-10-10T16:19:54.508608,4.75,21.1
R0027_1760117754,S0027,D007,2025-10-10T17:35:54.508608,4.72,57.5
R0027_1760120934,S0027,D007,2025-10-10T18:28:54.508608,4.67,24.8
R0027_1760122734,S0027,D007,2025-10-10T18:58:54.508608,4.68,24.4
R0027_1760124654,S0027,D007,2025-10-10T19:30:54.508608,4.64,34.0
R0027_1760129634,S0027,D007,2025-10-10T20:53:54.508608,4.72,42.3
R0027_1760133774,S0027,D007,2025-10-10T22:02:54.508608,4.56,66.3
R0027_1760138814,S0027,D007,2025-10-10T23:26:54.508608,4.62,58.8
R0028_1760351274,S0028,D008,2025-10-13T10:27:54.508608,4.9,100.0
R0028_1760354754,S0028,D008,2025-10-13T11:25:54.508608,4.92,99.8
R0028_1760356554,S0028,D008,2025-10-13T11:55:54.508608,4.84,99.6
R0028_1760360874,S0028,D008,2025-10-13T13:07:54.508608,4.79,99.0
R0028_1760365794,S0028,D008,2025-10-13T14:29:54.508608,4.92,98.3
R0028_1760368254,S0028,D008,2025-10-13T15:10:54.508608,4.94,97.7
R0028_1760373474,S0028,D008,2025-10-13T16:37:54.508608,4.78,97.2
R0028_1760378034,S0028,D008,2025-10-13T17:53:54.508608,4.92,97.7
R0028_1760380434,S0028,D008,2025-10-13T18:33:54.508608,4.9,96.2
R0028_1760383674,S0028,D008,2025-10-13T19:27:54.508608,4.84,96.5
R0028_1760386554,S0028,D008,2025-10-13T20:15:54.508608,4.93,96.9
R0028_1760388354,S0028,D008,2025-10-13T20:45:54.508608,4.9,95.6
R0028_1760391834,S0028,D008,2025-10-13T21:43:54.508608,4.87,95.8
R0028_1760396694,S0028,D008,2025-10-13T23:04:54.508608,4.9,96.5
R0028_1760400654,S0028,D008,2025-10-14T00:10:54.508608,4.77,93.2
R0028_1760405034,S0028,D008,2025-10-14T01:23:54.508608,4.99,93.1
R0028_1760408154,S0028,D008,2025-10-14T02:15:54.508608,4.85,94.9
R0028_1760412114,S0028,D008,2025-10-14T03:21:54.508608,4.89,92.7
R0028_1760414634,S0028,D008,2025-10-14T04:03:54.508608,4.95,96.3
R0028_1760418234,S0028,D008,2025-10-14T05:03:54.508608,4.88,95.9
R0028_1760420334,S0028,D008,2025-10-14T05:38:54.508608,4.9,93.6
R0028_1760424174,S0028,D008,2025-10-14T06:42:54.508608,4.8,95.1
R0028_1760427174,S0028,D008,2025-10-14T07:32:54.508608,4.9,91.5
R0028_1760430954,S0028,D008,2025-10-14T08:35:54.508608,4.87,90.8
R0028_1760434494,S0028,D008,2025-10-14T09:34:54.508608,4.9,93.7
R0028_1760437914,S0028,D008,2025-10-14T10:31:54.508608,4.84,94.2
R0028_1760441754,S0028,D008,2025-10-14T11:35:54.508608,4.97,88.1
R0028_1760447034,S0028,D008,2025-10-14T13:03:54.508608,4.92,94.4
R0028_1760451234,S0028,D008,2025-10-14T14:13:54.508608,4.85,91.1
R0028_1760456334,S0028,D008,2025-10-14T15:38:54.508608,4.85,93.6
R0028_1760458674,S0028,D008,2025-10-14T16:17:54.508608,4.89,91.4
R0028_1760461974,S0028,D008,2025-10-14T17:12:54.508608,4.84,88.2
R0028_1760466054,S0028,D008,2025-10-14T18:20:54.508608,4.95,87.0
R0028_1760470194,S0028,D008,2025-10-14T19:29:54.508608,4.81,86.5
R0028_1760472294,S0028,D008,2025-10-14T20:04:54.508608,4.85,90.3
R0028_1760477154,S0028,D008,2025-10-14T21:25:54.508608,4.95,85.0
R0028_1760482014,S0028,D008,2025-10-14T22:46:54.508608,4.92,83.7
R0028_1760483994,S0028,D008,2025-10-14T23:19:54.508608,4.81,92.3
R0028_1760488554,S0028,D008,2025-10-15T00:35:54.508608,4.94,88.9
R0028_1760492934,S0028,D008,2025-10-15T01:48:54.508608,4.87,87.6
R0028_1760495994,S0028,D008,2025-10-15T02:39:54.508608,4.8,80.3
R0028_1760500074,S0028,D008,2025-10-15T03:47:54.508608,4.8,81.7
R0028_1760504394,S0028,D008,2025-10-15T04:59:54.508608,4.9,79.4
R0028_1760507334,S0028,D008,2025-10-15T05:48:54.508608,4.83,87.8
R0028_1760511294,S0028,D008,2025-10-15T06:54:54.508608,4.86,82.9
R0028_1760515254,S0028,D008,2025-10-15T08:00:54.508608,4.85,79.2
R0028_1760518614,S0028,D008,2025-10-15T08:56:54.508608,4.9,77.7
R0028_1760524014,S0028,D008,2025-10-15T10:26:54.508608,4.93,88.2
R0028_1760527194,S0028,D008,2025-10-15T11:19:54.508608,4.82,86.3
R0028_1760530794,S0028,D008,2025-10-15T12:19:54.508608,4.91,89.4
R0028_1760535114,S0028,D008,2025-10-15T13:31:54.508608,4.91,88.5
R0028_1760539374,S0028,D008,2025-10-15T14:42:54.508608,5.01,77.8
R0028_1760541654,S0028,D008,2025-10-15T15:20:54.508608,4.84,85.1
R0028_1760544594,S0028,D008,2025-10-15T16:09:54.508608,4.87,75.3
R0028_1760549694,S0028,D008,2025-10-15T17:34:54.508608,4.85,81.6
R0028_1760552754,S0028,D008,2025-10-15T18:25:54.508608,4.89,78.5
R0028_1760556534,S0028,D008,2025-10-15T19:28:54.508608,4.84,80.3
R0028_1760561694,S0028,D008,2025-10-15T20:54:54.508608,4.95,83.8
R0028_1760565894,S0028,D008,2025-10-15T22:04:54.508608,4.92,73.4
R0028_1760567754,S0028,D008,2025-10-15T22:35:54.508608,4.89,71.7
R0028_1760572794,S0028,D008,2025-10-15T23:59:54.508608,4.84,72.3
R0028_1760575314,S0028,D008,2025-10-16T00:41:54.508608,4.81,84.9
R0028_1760577954,S0028,D008,2025-10-16T01:25:54.508608,4.88,76.3
R0028_1760582334,S0028,D008,2025-10-16T02:38:54.508608,4.87,69.2
R0028_1760586954,S0028,D008,2025-10-16T03:55:54.508608,4.83,76.1
R0028_1760590434,S0028,D008,2025-10-16T04:53:54.508608,4.83,72.1
R0028_1760594874,S0028,D008,2025-10-16T06:07:54.508608,4.84,84.9
R0028_1760596974,S0028,D008,2025-10-16T06:42:54.508608,4.89,86.0
R0028_1760599314,S0028,D008,2025-10-16T07:21:54.508608,4.82,83.6
R0028_1760603634,S0028,D008,2025-10-16T08:33:54.508608,4.89,83.9
R0028_1760607654,S0028,D008,2025-10-16T09:40:54.508608,4.91,68.5
R0028_1760610834,S0028,D008,2025-10-16T10:33:54.508608,4.78,76.2
R0028_1760614734,S0028,D008,2025-10-16T11:38:54.508608,5.0,71.2
R0028_1760618754,S0028,D008,2025-10-16T12:45:54.508608,4.83,76.3
R0028_1760624154,S0028,D008,2025-10-16T14:15:54.508608,4.89,70.8
R0028_1760627514,S0028,D008,2025-10-16T15:11:54.508608,4.91,71.2
R0028_1760630694,S0028,D008,2025-10-16T16:04:54.508608,4.94,70.6
R0028_1760634474,S0028,D008,2025-10-16T17:07:54.508608,4.88,82.5
R0028_1760637174,S0028,D008,2025-10-16T17:52:54.508608,4.9,66.9
R0028_1760641134,S0028,D008,2025-10-16T18:58:54.508608,4.91,82.3
R0028_1760644614,S0028,D008,2025-10-16T19:56:54.508608,4.86,64.8
R0028_1760647914,S0028,D008,2025-10-16T20:51:54.508608,4.93,78.1
R0028_1760650674,S0028,D008,2025-10-16T21:37:54.508608,4.87,64.1
R0028_1760652894,S0028,D008,2025-10-16T22:14:54.508608,4.92,74.5
R0028_1760655534,S0028,D008,2025-10-16T22:58:54.508608,4.83,75.5
R0028_1760657994,S0028,D008,2025-10-16T23:39:54.508608,4.96,78.1
R0028_1760663154,S0028,D008,2025-10-17T01:05:54.508608,4.97,64.6
R0028_1760665674,S0028,D008,2025-10-17T01:47:54.508608,4.74,80.0
R0028_1760669574,S0028,D008,2025-10-17T02:52:54.508608,4.87,55.9
R0028_1760674194,S0028,D008,2025-10-17T04:09:54.508608,4.85,57.5
R0028_1760676414,S0028,D008,2025-10-17T04:46:54.508608,4.89,55.0
R0028_1760679054,S0028,D008,2025-10-17T05:30:54.508608,4.71,61.4
R0028_1760684154,S0028,D008,2025-10-17T06:55:54.508608,4.97,64.7
R0028_1760689134,S0028,D008,2025-10-17T08:18:54.508608,4.81,64.9
R0028_1760691894,S0028,D008,2025-10-17T09:04:54.508608,4.85,53.0
R0028_1760696154,S0028,D008,2025-10-17T10:15:54.508608,4.86,78.0
R0028_1760698314,S0028,D008,2025-10-17T10:51:54.508608,4.9,54.1
R0028_1760700834,S0028,D008,2025-10-17T11:33:54.508608,4.84,71.6
R0028_1760704614,S0028,D008,2025-10-17T12:36:54.508608,4.88,55.8
R0028_1760708934,S0028,D008,2025-10-17T13:48:54.508608,4.87,77.0
R0028_1760711694,S0028,D008,2025-10-17T14:34:54.508608,4.84,53.0
R0028_1760716194,S0028,D008,2025-10-17T15:49:54.508608,4.8,68.4
R0028_1760719854,S0028,D008,2025-10-17T16:50:54.508608,4.98,57.1
R0028_1760722494,S0028,D008,2025-10-17T17:34:54.508608,4.77,62.5
R0028_1760726394,S0028,D008,2025-10-17T18:39:54.508608,4.93,61.8
R0028_1760729934,S0028,D008,2025-10-17T19:38:54.508608,4.91,54.1
R0028_1760732574,S0028,D008,2025-10-17T20:22:54.508608,4.86,65.2
R0028_1760736414,S0028,D008,2025-10-17T21:26:54.508608,4.9,51.3
R0028_1760740374,S0028,D008,2025-10-17T22:32:54.508608,4.98,67.3
R0028_1760744814,S0028,D008,2025-10-17T23:46:54.508608,4.97,65.9
R0028_1760747034,S0028,D008,2025-10-18T00:23:54.508608,4.85,47.6
R0028_1760751654,S0028,D008,2025-10-18T01:40:54.508608,4.77,46.3
R0028_1760755374,S0028,D008,2025-10-18T02:42:54.508608,4.92,55.8
R0028_1760760654,S0028,D008,2025-10-18T04:10:54.508608,4.92,73.9
R0028_1760764674,S0028,D008,2025-10-18T05:17:54.508608,4.81,47.3
R0028_1760768634,S0028,D008,2025-10-18T06:23:54.508608,4.89,53.0
R0028_1760770734,S0028,D008,2025-10-18T06:58:54.508608,4.87,72.5
R0028_1760775774,S0028,D008,2025-10-18T08:22:54.508608,4.93,64.9
R0028_1760779134,S0028,D008,2025-10-18T09:18:54.508608,4.78,70.4
R0028_1760783514,S0028,D008,2025-10-18T10:31:54.508608,4.87,53.9
R0028_1760785554,S0028,D008,2025-10-18T11:05:54.508608,4.92,56.0
R0028_1760790414,S0028,D008,2025-10-18T12:26:54.508608,4.94,67.4
R0028_1760793894,S0028,D008,2025-10-18T13:24:54.508608,4.85,42.9
R0028_1760796174,S0028,D008,2025-10-18T14:02:54.508608,4.86,49.0
R0028_1760801274,S0028,D008,2025-10-18T15:27:54.508608,4.88,59.8
R0028_1760804994,S0028,D008,2025-10-18T16:29:54.508608,4.86,44.8
R0028_1760808894,S0028,D008,2025-10-18T17:34:54.508608,4.92,71.8
R0028_1760812614,S0028,D008,2025-10-18T18:36:54.508608,4.83,40.3
R0028_1760817114,S0028,D008,2025-10-18T19:51:54.508608,4.89,63.0
R0028_1760822094,S0028,D008,2025-10-18T21:14:54.508608,4.91,63.0
R0028_1760826774,S0028,D008,2025-10-18T22:32:54.508608,4.91,58.4
R0028_1760832174,S0028,D008,2025-10-19T00:02:54.508608,4.87,69.1
R0028_1760834394,S0028,D008,2025-10-19T00:39:54.508608,4.9,38.1
R0028_1760838594,S0028,D008,2025-10-19T01:49:54.508608,4.92,66.5
R0028_1760843154,S0028,D008,2025-10-19T03:05:54.508608,4.92,51.9
R0028_1760846874,S0028,D008,2025-10-19T04:07:54.508608,4.93,63.7
R0028_1760849034,S0028,D008,2025-10-19T04:43:54.508608,4.83,33.0
R0028_1760852574,S0028,D008,2025-10-19T05:42:54.508608,4.91,52.3
R0028_1760857554,S0028,D008,2025-10-19T07:05:54.508608,4.81,32.2
R0028_1760861934,S0028,D008,2025-10-19T08:18:54.508608,4.85,53.7
R0028_1760865234,S0028,D008,2025-10-19T09:13:54.508608,4.96,58.5
R0028_1760869074,S0028,D008,2025-10-19T10:17:54.508608,4.84,37.8
R0028_1760871474,S0028,D008,2025-10-19T10:57:54.508608,4.93,63.2
R0028_1760873994,S0028,D008,2025-10-19T11:39:54.508608,4.91,39.0
R0029_1755653274,S0029,D009,2025-08-20T01:27:54.508608,5.15,100.0
R0029_1755657714,S0029,D009,2025-08-20T02:41:54.508608,5.07,99.7
R0029_1755661794,S0029,D009,2025-08-20T03:49:54.508608,5.11,99.1
R0029_1755664374,S0029,D009,2025-08-20T04:32:54.508608,5.13,99.2
R0029_1755667914,S0029,D009,2025-08-20T05:31:54.508608,5.09,98.2
R0029_1755670854,S0029,D009,2025-08-20T06:20:54.508608,5.05,98.6
R0029_1755673074,S0029,D009,2025-08-20T06:57:54.508608,5.11,98.9
R0029_1755677574,S0029,D009,2025-08-20T08:12:54.508608,5.11,97.5
R0029_1755679854,S0029,D009,2025-08-20T08:50:54.508608,5.16,97.7
R0029_1755683274,S0029,D009,2025-08-20T09:47:54.508608,5.1,97.4
R0029_1755688554,S0029,D009,2025-08-20T11:15:54.508608,5.07,96.8
R0029_1755693714,S0029,D009,2025-08-20T12:41:54.508608,5.08,96.0
R0029_1755695814,S0029,D009,2025-08-20T13:16:54.508608,5.14,94.8
R0029_1755699954,S0029,D009,2025-08-20T14:25:54.508608,5.16,95.9
R0029_1755705054,S0029,D009,2025-08-20T15:50:54.508608,5.07,93.9
R0029_1755707574,S0029,D009,2025-08-20T16:32:54.508608,5.09,95.1
R0029_1755711534,S0029,D009,2025-08-20T17:38:54.508608,5.16,94.2
R0029_1755713754,S0029,D009,2025-08-20T18:15:54.508608,5.16,95.9
R0029_1755719034,S0029,D009,2025-08-20T19:43:54.508608,5.05,92.1
R0029_1755723594,S0029,D009,2025-08-20T20:59:54.508608,5.11,92.5
R0029_1755728694,S0029,D009,2025-08-20T22:24:54.508608,5.1,95.0
R0029_1755731814,S0029,D009,2025-08-20T23:16:54.508608,5.11,92.7
R0029_1755734214,S0029,D009,2025-08-20T23:56:54.508608,5.18,89.2
R0029_1755737394,S0029,D009,2025-08-21T00:49:54.508608,5.12,89.0
R0029_1755742014,S0029,D009,2025-08-21T02:06:54.508608,5.17,92.4
R0029_1755746994,S0029,D009,2025-08-21T03:29:54.508608,5.14,93.0
R0029_1755750054,S0029,D009,2025-08-21T04:20:54.508608,5.14,90.5
R0029_1755754914,S0029,D009,2025-08-21T05:41:54.508608,5.15,86.4
R0029_1755759594,S0029,D009,2025-08-21T06:59:54.508608,5.15,92.7
R0029_1755764214,S0029,D009,2025-08-21T08:16:54.508608,5.05,89.9
R0029_1755768594,S0029,D009,2025-08-21T09:29:54.508608,5.15,90.2
R0029_1755770394,S0029,D009,2025-08-21T09:59:54.508608,5.12,84.6
R0029_1755775314,S0029,D009,2025-08-21T11:21:54.508608,4.98,86.4
R0029_1755778074,S0029,D009,2025-08-21T12:07:54.508608,5.06,83.0
R0029_1755780294,S0029,D009,2025-08-21T12:44:54.508608,5.15,84.2
R0029_1755782994,S0029,D009,2025-08-21T13:29:54.508608,5.16,89.9
R0029_1755786174,S0029,D009,2025-08-21T14:22:54.508608,5.02,86.7
R0029_1755789894,S0029,D009,2025-08-21T15:24:54.508608,5.14,88.4
R0029_1755794514,S0029,D009,2025-08-21T16:41:54.508608,4.99,86.6
R0029_1755798294,S0029,D009,2025-08-21T17:44:54.508608,5.13,82.7
R0029_1755803694,S0029,D009,2025-08-21T19:14:54.508608,5.14,85.6
R0029_1755806814,S0029,D009,2025-08-21T20:06:54.508608,5.16,85.4
R0029_1755811374,S0029,D009,2025-08-21T21:22:54.508608,5.1,83.7
R0029_1755815034,S0029,D009,2025-08-21T22:23:54.508608,5.05,84.4
R0029_1755816954,S0029,D009,2025-08-21T22:55:54.508608,5.2,80.5
R0029_1755821874,S0029,D009,2025-08-22T00:17:54.508608,5.14,88.1
R0029_1755825954,S0029,D009,2025-08-22T01:25:54.508608,5.12,90.2
R0029_1755829074,S0029,D009,2025-08-22T02:17:54.508608,5.1,79.1
R0029_1755831234,S0029,D009,2025-08-22T02:53:54.508608,5.19,83.6
R0029_1755834354,S0029,D009,2025-08-22T03:45:54.508608,5.01,78.7
R0029_1755838254,S0029,D009,2025-08-22T04:50:54.508608,5.17,86.9
R0029_1755841254,S0029,D009,2025-08-22T05:40:54.508608,5.1,85.9
R0029_1755846114,S0029,D009,2025-08-22T07:01:54.508608,5.12,81.1
R0029_1755850194,S0029,D009,2025-08-22T08:09:54.508608,5.12,80.5
R0029_1755852414,S0029,D009,2025-08-22T08:46:54.508608,5.1,73.3
R0029_1755854334,S0029,D009,2025-08-22T09:18:54.508608,5.04,78.9
R0029_1755859674,S0029,D009,2025-08-22T10:47:54.508608,5.02,81.6
R0029_1755864954,S0029,D009,2025-08-22T12:15:54.508608,5.1,74.3
R0029_1755869334,S0029,D009,2025-08-22T13:28:54.508608,5.02,79.5
R0029_1755872034,S0029,D009,2025-08-22T14:13:54.508608,5.14,74.3
R0029_1755874794,S0029,D009,2025-08-22T14:59:54.508608,5.11,84.1
R0029_1755877914,S0029,D009,2025-08-22T15:51:54.508608,5.16,73.0
R0029_1755880434,S0029,D009,2025-08-22T16:33:54.508608,5.09,71.5
R0029_1755884874,S0029,D009,2025-08-22T17:47:54.508608,5.1,77.2
R0029_1755888354,S0029,D009,2025-08-22T18:45:54.508608,5.05,80.5
R0029_1755890214,S0029,D009,2025-08-22T19:16:54.508608,5.12,77.1
R0029_1755895194,S0029,D009,2025-08-22T20:39:54.508608,5.14,79.0
R0029_1755899214,S0029,D009,2025-08-22T21:46:54.508608,5.11,77.9
R0029_1755902694,S0029,D009,2025-08-22T22:44:54.508608,5.15,83.9
R0029_1755904914,S0029,D009,2025-08-22T23:21:54.508608,5.19,69.2
R0029_1755909714,S0029,D009,2025-08-23T00:41:54.508608,5.14,68.1
R0029_1755911574,S0029,D009,2025-08-23T01:12:54.508608,5.07,78.3
R0029_1755915234,S0029,D009,2025-08-23T02:13:54.508608,5.05,68.2
R0029_1755917454,S0029,D009,2025-08-23T02:50:54.508608,5.16,72.7
R0029_1755919494,S0029,D009,2025-08-23T03:24:54.508608,5.01,64.3
R0029_1755924354,S0029,D009,2025-08-23T04:45:54.508608,5.17,74.4
R0029_1755927114,S0029,D009,2025-08-23T05:31:54.508608,5.06,70.4
R0029_1755929574,S0029,D009,2025-08-23T06:12:54.508608,5.05,66.4
R0029_1755931914,S0029,D009,2025-08-23T06:51:54.508608,5.13,83.8
R0029_1755935814,S0029,D009,2025-08-23T07:56:54.508608,5.14,83.9
R0029_1755941154,S0029,D009,2025-08-23T09:25:54.508608,5.14,80.7
R0029_1755944034,S0029,D009,2025-08-23T10:13:54.508608,5.02,79.4
R0029_1755949134,S0029,D009,2025-08-23T11:38:54.508608,5.21,76.4
R0029_1755953514,S0029,D009,2025-08-23T12:51:54.508608,5.17,73.8
R0029_1755957834,S0029,D009,2025-08-23T14:03:54.508608,5.14,73.7
R0029_1755961074,S0029,D009,2025-08-23T14:57:54.508608,5.13,65.8
R0029_1755966054,S0029,D009,2025-08-23T16:20:54.508608,5.19,67.7
R0029_1755968394,S0029,D009,2025-08-23T16:59:54.508608,5.12,61.7
R0029_1755972414,S0029,D009,2025-08-23T18:06:54.508608,5.08,58.7
R0029_1755977574,S0029,D009,2025-08-23T19:32:54.508608,5.06,81.1
R0029_1755980334,S0029,D009,2025-08-23T20:18:54.508608,5.18,63.7
R0030_1757676474,S0030,D010,2025-09-12T11:27:54.508608,4.24,100.0
R0030_1757681454,S0030,D010,2025-09-12T12:50:54.508608,4.16,99.7
R0030_1757683374,S0030,D010,2025-09-12T13:22:54.508608,4.17,99.2
R0030_1757685414,S0030,D010,2025-09-12T13:56:54.508608,4.19,98.8
R0030_1757687874,S0030,D010,2025-09-12T14:37:54.508608,4.16,98.8
R0030_1757692014,S0030,D010,2025-09-12T15:46:54.508608,4.18,98.1
R0030_1757696934,S0030,D010,2025-09-12T17:08:54.508608,4.21,97.5
R0030_1757701194,S0030,D010,2025-09-12T18:19:54.508608,4.27,97.8
R0030_1757705574,S0030,D010,2025-09-12T19:32:54.508608,4.14,97.4
R0030_1757709654,S0030,D010,2025-09-12T20:40:54.508608,4.23,95.5
R0030_1757712954,S0030,D010,2025-09-12T21:35:54.508608,4.15,96.5
R0030_1757717934,S0030,D010,2025-09-12T22:58:54.508608,4.16,96.5
R0030_1757721534,S0030,D010,2025-09-12T23:58:54.508608,4.14,95.7
R0030_1757723934,S0030,D010,2025-09-13T00:38:54.508608,4.31,94.6
R0030_1757728374,S0030,D010,2025-09-13T01:52:54.508608,4.2,96.0
R0030_1757733414,S0030,D010,2025-09-13T03:16:54.508608,4.2,95.2
R0030_1757736894,S0030,D010,2025-09-13T04:14:54.508608,4.24,95.9
R0030_1757740194,S0030,D010,2025-09-13T05:09:54.508608,4.11,92.8
R0030_1757742834,S0030,D010,2025-09-13T05:53:54.508608,4.18,94.3
R0030_1757747934,S0030,D010,2025-09-13T07:18:54.508608,4.17,91.5
R0030_1757752074,S0030,D010,2025-09-13T08:27:54.508608,4.21,90.4
R0030_1757755854,S0030,D010,2025-09-13T09:30:54.508608,4.2,94.0
R0030_1757757894,S0030,D010,2025-09-13T10:04:54.508608,4.3,94.4
R0030_1757761074,S0030,D010,2025-09-13T10:57:54.508608,4.24,93.3
R0030_1757764134,S0030,D010,2025-09-13T11:48:54.508608,4.25,92.2
R0030_1757767914,S0030,D010,2025-09-13T12:51:54.508608,4.13,89.0
R0030_1757770494,S0030,D010,2025-09-13T13:34:54.508608,4.2,90.9
R0030_1757773434,S0030,D010,2025-09-13T14:23:54.508608,4.14,87.6
R0030_1757778654,S0030,D010,2025-09-13T15:50:54.508608,4.3,87.2
R0030_1757780934,S0030,D010,2025-09-13T16:28:54.508608,4.17,87.7
R0030_1757784954,S0030,D010,2025-09-13T17:35:54.508608,4.31,89.2
R0030_1757789094,S0030,D010,2025-09-13T18:44:54.508608,4.2,87.8
R0030_1757791014,S0030,D010,2025-09-13T19:16:54.508608,4.27,86.9
R0030_1757793594,S0030,D010,2025-09-13T19:59:54.508608,4.2,89.5
R0030_1757795994,S0030,D010,2025-09-13T20:39:54.508608,4.12,89.7
R0030_1757800914,S0030,D010,2025-09-13T22:01:54.508608,4.24,91.5
R0030_1757804094,S0030,D010,2025-09-13T22:54:54.508608,4.21,87.0
R0030_1757808654,S0030,D010,2025-09-14T00:10:54.508608,4.15,85.3
R0030_1757812194,S0030,D010,2025-09-14T01:09:54.508608,4.3,81.7
R0030_1757815254,S0030,D010,2025-09-14T02:00:54.508608,4.1,85.5
R0030_1757819214,S0030,D010,2025-09-14T03:06:54.508608,4.25,83.9
R0030_1757822754,S0030,D010,2025-09-14T04:05:54.508608,4.08,91.3
R0030_1757825994,S0030,D010,2025-09-14T04:59:54.508608,4.16,80.9
R0030_1757831334,S0030,D010,2025-09-14T06:28:54.508608,4.15,85.7
R0030_1757834454,S0030,D010,2025-09-14T07:20:54.508608,4.13,86.4
R0030_1757837454,S0030,D010,2025-09-14T08:10:54.508608,4.12,87.3
R0030_1757839254,S0030,D010,2025-09-14T08:40:54.508608,4.2,82.7
R0030_1757842314,S0030,D010,2025-09-14T09:31:54.508608,4.18,89.1
R0030_1757846334,S0030,D010,2025-09-14T10:38:54.508608,4.13,88.5
R0031_1757194074,S0031,D001,2025-09-06T21:27:54.508608,4.93,100.0
R0031_1757196114,S0031,D001,2025-09-06T22:01:54.508608,4.88,99.8
R0031_1757199834,S0031,D001,2025-09-06T23:03:54.508608,4.86,99.4
R0031_1757202594,S0031,D001,2025-09-06T23:49:54.508608,4.87,99.0
R0031_1757205714,S0031,D001,2025-09-07T00:41:54.508608,4.88,99.1
R0031_1757209674,S0031,D001,2025-09-07T01:47:54.508608,4.92,98.9
R0031_1757213634,S0031,D001,2025-09-07T02:53:54.508608,4.89,98.8
R0031_1757217414,S0031,D001,2025-09-07T03:56:54.508608,4.82,97.0
R0031_1757221434,S0031,D001,2025-09-07T05:03:54.508608,4.9,96.2
R0031_1757223714,S0031,D001,2025-09-07T05:41:54.508608,4.93,97.6
R0031_1757228154,S0031,D001,2025-09-07T06:55:54.508608,4.92,97.2
R0031_1757230074,S0031,D001,2025-09-07T07:27:54.508608,4.9,95.8
R0031_1757235354,S0031,D001,2025-09-07T08:55:54.508608,4.96,95.1
R0031_1757239254,S0031,D001,2025-09-07T10:00:54.508608,4.96,95.5
R0031_1757244474,S0031,D001,2025-09-07T11:27:54.508608,4.87,96.9
R0031_1757249214,S0031,D001,2025-09-07T12:46:54.508608,4.92,95.0
R0031_1757251374,S0031,D001,2025-09-07T13:22:54.508608,4.89,92.7
R0031_1757256474,S0031,D001,2025-09-07T14:47:54.508608,4.93,92.7
R0031_1757258994,S0031,D001,2025-09-07T15:29:54.508608,4.87,96.1
R0031_1757263734,S0031,D001,2025-09-07T16:48:54.508608,4.9,93.7
R0031_1757267154,S0031,D001,2025-09-07T17:45:54.508608,4.91,93.7
R0031_1757271354,S0031,D001,2025-09-07T18:55:54.508608,4.8,94.4
R0031_1757275314,S0031,D001,2025-09-07T20:01:54.508608,4.89,89.3
R0031_1757279514,S0031,D001,2025-09-07T21:11:54.508608,4.94,89.0
R0031_1757281674,S0031,D001,2025-09-07T21:47:54.508608,4.88,90.8
R0031_1757284854,S0031,D001,2025-09-07T22:40:54.508608,4.99,91.8
R0031_1757289654,S0031,D001,2025-09-08T00:00:54.508608,4.86,92.7
R0031_1757292534,S0031,D001,2025-09-08T00:48:54.508608,4.85,92.9
R0031_1757297334,S0031,D001,2025-09-08T02:08:54.508608,4.89,86.9
R0031_1757302134,S0031,D001,2025-09-08T03:28:54.508608,4.88,87.6
R0031_1757304834,S0031,D001,2025-09-08T04:13:54.508608,4.85,89.6
R0031_1757309934,S0031,D001,2025-09-08T05:38:54.508608,4.97,84.0
R0031_1757314734,S0031,D001,2025-09-08T06:58:54.508608,4.95,93.1
R0031_1757320134,S0031,D001,2025-09-08T08:28:54.508608,4.9,85.0
R0031_1757322474,S0031,D001,2025-09-08T09:07:54.508608,4.98,88.9
R0031_1757326854,S0031,D001,2025-09-08T10:20:54.508608,4.85,83.7
R0031_1757328894,S0031,D001,2025-09-08T10:54:54.508608,4.94,86.3
R0031_1757331834,S0031,D001,2025-09-08T11:43:54.508608,4.88,83.9
R0031_1757336514,S0031,D001,2025-09-08T13:01:54.508608,4.94,85.7
R0031_1757339574,S0031,D001,2025-09-08T13:52:54.508608,4.85,89.2
R0031_1757344194,S0031,D001,2025-09-08T15:09:54.508608,4.98,84.1
R0031_1757347374,S0031,D001,2025-09-08T16:02:54.508608,4.91,86.3
R0031_1757351094,S0031,D001,2025-09-08T17:04:54.508608,4.88,87.9
R0031_1757356134,S0031,D001,2025-09-08T18:28:54.508608,4.94,88.0
R0031_1757360334,S0031,D001,2025-09-08T19:38:54.508608,4.92,85.9
R0031_1757363034,S0031,D001,2025-09-08T20:23:54.508608,4.77,88.3
